212.174,-2.5888480392,0.2111559473,33.6839622642,1.5625,1.0153224779,1.0304885864,9.8970047708,CL - Normal,-2.34375,-1.5625,1.0201971468,1627.51171875,0,0,0,0,87,58.3707046509,34.2244529724,0,0,0,74.5518096281,36.9303583502,0,0,0,0,0,166.6830415648,105.916350064,25.4901960784,107.7562400574,9.0718105424,107.3878829887,10.9918142014,9.3295717593,9.2966820988,0.0102214453,19.1545709193,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6156521344,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194,195.8,43.6889854135,14.3587366458,77
212.214,-2.7420343137,0.2149222493,33.7783018868,1.5625,1.0143936821,1.0316482544,9.862566585,CL - Normal,-2.2448144105,-1.5625,1.0193898034,1628.29296875,0,0,0,0,87,58.364109993,34.2774107245,0,0,0,74.2626978462,36.8221771467,0,0,0,0,0,166.484622536,104.6038942432,25.4901960784,107.5314879238,9.0196078431,107.0552919286,11.0425788438,9.478515625,9.40625,0.0084896088,19.1036414566,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6196121708,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194,195.8,43.7136299925,14.3587366458,77
212.254,-2.8952205882,0.2148828544,33.8726415094,1.5625,1.0130004883,1.0328369141,9.843937884,CL - Normal,-2.1083515284,-1.5625,1.0185824601,1629.07421875,0,0,0,0,87,58.3531188965,34.3687171936,0,0,0,73.9735860643,36.7139959432,0,0,0,0,0,166.4459188413,104.3870977574,25.4901960784,107.4460811972,9.0196078431,106.7227008684,11.0933434863,9.4747802734,9.4141601563,0.0094638238,19.0527119939,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6235722071,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194,195.8,43.7382745714,14.3587366458,77
212.294,-3.125,0.2147646695,34,1.5625,1.0135236468,1.0317093699,9.8173254539,CL - Normal,-1.9718886463,-1.5625,1.0177751168,1630.5,0,0,0,0,87,58.3449649811,34.35926946,0,0,0,73.6844742825,36.6058147397,0,0,0,0,0,166.4062475542,103.9908834902,25.4901960784,107.2899930416,9.0196078431,106.3901098082,11.1441081287,9.4453125,9.4765625,0.0143348987,19.0017825312,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6275322434,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.0101953125,195.8,43.7629191504,14.3587366458,77
212.334,-3.1957013575,0.213219434,34.0622009569,1.5625,1.0145699637,1.0305529143,9.7907130238,CL - Normal,-1.8354257642,-1.5625,1.0169677734,1630.7149122807,0,0,0,0,87,58.3313751221,34.343208313,0,0,0,73.3953625006,36.4705882353,0,0,0,0,0,165.3408064557,103.7579855986,25.4392156863,106.5473400507,9.0196078431,106.057518748,11.1948727711,9.4343797637,9.4516958841,0.0192059737,18.9508530685,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6314922797,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.0242578125,195.8,43.7875637293,14.3587366458,77
212.375,-3.3406391403,0.2085837275,34.1602870813,1.5625,1.0156424386,1.0293675473,9.763435283,CL - Normal,-1.5625,-1.5625,1.015619055,1631.9736842105,0,0,0,0,87,58.3310875127,34.3602113724,0,0,0,73.0990229242,36.4307296689,0,0,0,0,0,164.1660893472,103.318067359,25.385620915,105.1445510677,9.0196078431,105.4339105101,11.2469065296,9.345703125,9.25,0.0241988255,18.8986503692,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.635551317,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.038671875,195.8,43.8128244228,14.3587366458,77
212.425,-3.5173925339,0.2097485568,34.2799043062,1.5625,1.0169503348,1.0267944336,9.7175288411,CL - Normal,-1.5625,-1.5625,1.0139742765,1633.5087719298,0,0,0,0,87,58.3306236267,34.3885498047,0,0,0,73.0990229242,36.3664416586,0,0,0,0,0,164.1050122326,101.4651022701,25.3202614379,105.1471339308,9.0196078431,105.2568055599,11.3103623326,9.3534648945,9.2662259615,0.0338191986,18.8235294118,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6405013624,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.05625,195.8,43.8436301465,14.3587366458,77
212.465,-3.6587952489,0.2115897387,34.3755980861,1.5625,1.0184936523,1.0268131603,9.7042862645,CL - Normal,-1.5625,-1.5625,1.0126584536,1634.7368421053,0,0,0,0,87,58.3416338541,34.4403359287,0,0,0,73.0990229242,36.3150112504,0,0,0,0,0,164.1161601082,101.4574655206,25.2679738562,105.1497167938,9.0196078431,104.8140431842,11.3725490196,9.37890625,9.3203125,0.0330438069,18.8235294118,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6444613987,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.0703125,195.8,43.8682747254,14.3587366458,77
212.508,-3.90625,0.2115426656,34.5,1.5625,1.018352423,1.0276184082,9.6771705124,CL - Normal,-1.5625,-1.5625,1.011243944,1636.0570175439,0,0,0,0,87,58.3534698486,34.496006012,0,0,0,73.0990229242,36.2597235616,0,0,0,0,0,164.1871011351,100.8541623093,25.2117647059,105.2796815109,9.0196078431,104.3380736304,11.108522617,9.3443359375,9.3316851266,0.0300127302,18.8235294118,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6487184378,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.0854296875,195.8,43.8947676478,14.3587366458,77
212.554,-3.8355654762,0.2114789784,34.4119047619,1.5625,1.0180817335,1.0284798362,9.6481629636,CL - Normal,-1.5625,-1.5625,1.0093688965,1637.5,0,0,0,0,87,58.3736000061,34.5079040527,0,0,0,73.0990229242,36.2005785921,0,0,0,0,0,163.6742756377,100.8114369944,25.1516339869,105.0569813185,8.9544655071,103.8288968983,10.7513104252,9.263671875,9.359375,0.026770183,18.8235294118,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6532724796,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.1016015625,195.8,43.9231089136,14.3587366458,77
212.594,-3.6867559524,0.2093439773,34.3166666667,1.5625,1.0178463512,1.029228904,9.6229390081,CL - Normal,-1.5625,-1.5625,1.0101831055,1635.6381909548,0,0,0,0,87,58.3733038902,34.517061644,0,0,0,73.0990229242,36.1491481839,0,0,0,0,0,162.0548266984,100.490997133,25.0980392157,103.2011463817,8.6938961631,103.2200986318,10.4406911279,9.2580242846,9.3141942771,0.0239505768,18.8235294118,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6572325159,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.1156640625,195.8,43.9477534926,14.3587366458,77
212.634,-3.5379464286,0.2072089761,34.2214285714,1.5625,1.017610969,1.0299779719,9.5977150527,CL - Normal,-1.5625,-1.5625,1.0113061523,1633.7286432161,0,0,0,0,87,58.3712310791,34.5882873535,0,0,0,73.0990229242,36.0784313725,0,0,0,0,0,162.0625471518,100.4574110706,24.9392767488,103.1977123758,8.4333268191,101.785912251,10.1300718307,9.248046875,9.234375,0.0190162659,18.8235294118,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6611925522,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.1297265625,195.8,43.9723980716,14.3587366458,77
212.674,-3.3891369048,0.2076013088,34.1261904762,1.5625,1.0171813965,1.0309143066,9.5724910972,CL - Normal,-1.5625,-1.5625,1.0124291992,1631.8190954774,0,0,0,0,87,58.3692178726,34.5848079728,0,0,0,73.0990229242,35.7803391627,0,0,0,0,0,162.085708512,99.973771772,24.7764434494,103.1475758887,8.1727574751,99.4912140418,9.8194525335,9.2663010817,9.2316706731,0.0215507621,18.8235294118,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6651525886,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.1437890625,195.8,43.9970426505,14.3587366458,77
212.714,-3.125,0.2079936415,34,1.5625,1.0170609494,1.0313313269,9.4435686582,CL - Normal,-1.5625,-1.5625,1.0135522461,1629.9095477387,0,0,0,0,87,58.3551254272,34.5601043701,0,0,0,72.8027092539,35.3033916269,0,0,0,0,0,161.2448562942,99.8685454424,24.6136101499,102.6671220945,7.9121881311,97.1965158326,9.5088332363,9.30078125,9.2265625,0.0316887471,18.8235294118,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6691126249,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.1578515625,195.8,44.0216872295,14.3587366458,77
212.754,-3.125,0.1776182353,33.865,1.7140858209,1.0163726807,1.031887354,9.3146462192,CL - Normal,-1.5625,-1.5625,1.0149841309,1628,0,0,0,0,87,58.3529307989,34.5615506172,0,0,0,72.1788910006,34.8264440912,0,0,0,0,0,158.6802570302,98.9346617677,24.4507768505,97.7939478955,7.651618787,94.9018176234,9.0196078431,8.5833333333,9.1286651235,0.0418267321,18.6804064692,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6730726612,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.1719140625,195.8,44.0463318085,14.3587366458,77
212.794,-3.125,0.1472428292,33.665,1.8695584577,1.0156844119,1.0324433811,9.1857237802,CL - Normal,-1.5625,-1.5625,1.0161257935,1627.95,0,0,0,0,87,58.337348938,34.5729598999,0,0,0,71.5550727473,34.3494965554,0,0,0,0,0,155.2687817883,97.8511702681,24.2879435511,96.3540068061,7.391049443,91.4024028544,8.9330277566,7.296875,8.953125,0.0519647171,18.3941605839,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6770326975,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,TQ Based Decel,82.4,194.1859765625,195.8,44.0709763874,14.3587366458,77
212.834,-3.125,0.138957426,33.465,2.0250310945,1.0149961431,1.0329994082,8.9923401216,CL - Normal,-1.5950520833,-1.7237103175,1.0177005005,1627.9,0,0,0,0,87,58.337086003,34.6699301557,0,0,0,70.9312544939,33.8725490196,0,0,0,0,0,144.4957020772,89.4240141605,24.1251102517,84.9944715447,7.0588235294,89.3910261538,8.7293099058,7.0535857372,8.1639636076,0.0699596405,18.1079146987,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6809927339,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,TQ Based Decel,82.4,194.2000390625,195.8,44.0956209664,14.3587366458,77
212.874,-3.125,0.1306720227,33.265,2.1805037313,1.0139465332,1.0335693359,8.9057504238,CL - Normal,-1.7810639881,-1.8890542328,1.0192752075,1627.85,0,0,0,0,87,58.3349533081,35.4564666748,0,0,0,70.3074362406,33.3956014838,0,0,0,0,0,141.5048774024,87.7507409364,23.9215686275,83.6927326204,7.0588235294,85.1565488896,8.525592055,6.619140625,6.7265625,0.0668880928,17.8216688135,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6849527702,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,TQ Based Decel,82.4,194.2141015625,195.8,44.1202655453,14.3587366458,77
212.915,-3.125,0.1167441681,33,2.34375,1.0133189075,1.0349570826,8.7282415432,CL - Normal,-1.9717261905,-2.058531746,1.0208892822,1627.75,0,0,0,0,87,58.3350087946,35.5394960061,0,0,0,69.668022531,32.5490196078,0,0,0,0,0,132.3828621444,76.0378283681,23.8086565896,73.4234588842,7.0588235294,80.8162096938,8.316781258,6.6479003906,6.5099881329,0.0528954866,17.5282667812,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6890118074,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,TQ Based Decel,82.4,194.228515625,195.8,44.1455262388,14.3587366458,77
212.955,-3.2724056604,0.1172348539,33.4038461538,2.1906407035,1.0120636562,1.0363448294,8.5550621475,CL - Normal,-2.1577380952,-2.34375,1.022857666,1627.762987013,0,0,0,0,87,58.3354873657,36.266002655,0,0,0,68.7478906073,32.4094168412,0,0,0,0,0,131.7929958702,75.0805782898,23.6629636375,73.1685868534,7.0588235294,76.5817324295,8.1130634072,6.693359375,6.15625,0.0392441635,17.2420208959,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6929718438,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Driver Demand,82.4,194.242578125,195.8,44.1701708177,14.3587366458,77
212.995,-3.5672169811,0.1559990346,33.9807692308,2.0336055276,1.0108084049,1.0377325761,8.3818827518,CL - Normal,-2.34375,-2.34375,1.0204908879,1628.2824675325,0,0,0,0,87,58.3375828266,36.2465319633,0,0,0,67.8341528208,31.8510057745,0,0,0,0,0,130.0233970474,68.9889868828,23.5172706854,71.384482638,7.0588235294,68.8538114223,7.9093455564,6.8954345703,6.6497070313,0.0255928405,16.862745098,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.6969318801,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Driver Demand,82.4,194.256640625,195.8,44.1948153967,14.3587366458,77
213.044,-3.9283608491,0.1542933136,34.6875,1.8412374372,1.009270722,1.0401611328,8.1221136582,CL - Normal,-2.34375,-2.34375,1.0166251503,1628.9188311688,0,0,0,0,87,58.3507270813,36.1102371216,0,0,0,65.7020979855,31.1669522178,0,0,0,0,0,127.2623897357,68.5859997367,23.338796819,69.8618085566,7.0588235294,68.1062471458,7.6597911892,7.21484375,7.4296875,-0.0013685226,16.862745098,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,98.6,14.7017829246,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.2738671875,195.8,44.2250050059,14.3587366458,77
213.084,-4.2231721698,0.1423532665,35.2644230769,1.5625,1.0072937012,1.0370970101,8.0419975711,CL - Normal,-2.34375,-2.34375,1.0134694462,1629.4383116883,0,0,0,0,87,58.3460617065,36.0042715549,0,0,0,63.9616450587,30.6085411511,0,0,0,0,0,122.5020323016,67.2709890496,23.1931038669,64.8129418657,7.0588235294,66.2373364546,7.4509803922,7.3498746142,6.966724537,-0.0058964592,16.862745098,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,97.7111111111,14.7057429609,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.2879296875,195.8,44.2496495849,14.3587366458,77
213.125,-4.6875,0.1397499598,36,1.5283842795,1.0079279119,1.0304849559,7.9287299997,CL - Normal,-2.34375,-2.34375,1.0102348494,1629.9707792208,0,0,0,0,87,58.3320655823,35.6640663147,0,0,0,62.1776808088,30.0361698077,0,0,0,0,0,120.9413588237,66.6224193813,23.043768591,63.8690255367,7.0588235294,64.3217029961,7.6078431373,7.48828125,6.4921875,-0.0244609989,16.862745098,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,96.8,14.71,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.30234375,195.8,44.2749102783,14.3587366458,77
213.167,-4.4714861751,0.1234201267,35.9269406393,1.3850982533,1.009407737,1.023711632,7.8126998046,CL - Normal,-2.34375,-2.34375,1.0047912598,1630.75,0,0,0,0,87,58.3292200536,35.6389491081,0,0,0,60.3502052357,29.4498381877,0,0,0,0,0,118.4744878424,64.6084398849,22.8907909913,60.7226377733,7.0588235294,62.3593467703,7.7725490196,7.0040967988,6.7122713415,-0.0434783323,16.862745098,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,96.8,14.7060649819,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.317109375,195.8,44.3007870862,14.3587366458,77
213.207,-4.0394585253,0.127395152,35.8356164384,1.2486353712,1.0108170943,1.0172608474,7.7021948569,CL - Normal,-2.34375,-2.34375,1.0062696163,1630.2552910053,0,0,0,0,87,58.3220443726,35.5727310181,0,0,0,58.6097523089,28.891427121,0,0,0,0,0,117.6491293104,63.4804842449,22.7450980392,60.2677122574,7.0588235294,59.2289213625,7.9294117647,6.54296875,6.921875,-0.0615900785,16.862745098,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,96.8,14.7021299639,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.331171875,195.8,44.3254316652,14.3587366458,77
213.254,-3.5318260369,0.1478818208,35.7283105023,1.0882914847,1.012473089,1.0096811755,7.5419626827,CL - Normal,-2.1399456522,-2.34375,1.0116144437,1629.1984126984,0,0,0,0,87,58.3202810985,35.6142522765,0,0,0,56.5647201199,28.2352941176,0,0,0,0,0,116.4736186738,60.6851159196,22.7450980392,59.0890416024,7.0588235294,59.0551564895,8.1137254902,7.232421875,7.09375,-0.0923800468,16.862745098,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,96.8,14.6975063177,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.3476953125,195.8,44.3543890455,14.3587366458,77
213.294,-3.0997983871,0.1474530809,35.6369863014,0.9518286026,1.015045166,1.002746582,7.5209322098,CL - Normal,-1.838013285,-2.34375,1.0161632329,1628.2989417989,0,0,0,0,87,58.3170585632,35.6901359558,0,0,0,53.9540407298,28.0678249948,0,0,0,0,0,115.5026703693,60.6672553371,22.7450980392,58.4278720099,7.0588235294,58.7076267434,8.2705882353,7.2216796875,7.0911132813,-0.0916928314,16.862745098,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,96.8,14.6935712996,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.3617578125,195.8,44.3790336244,14.3587366458,77
213.334,-2.34375,0.1461668611,35.5,0.78125,1.0154358563,1.0012542878,7.491924661,CL - Normal,-1.5360809179,-2.34375,1.0207120222,1627.3994708995,0,0,0,0,87,58.3183012133,35.6120563358,0,0,0,53.9244411902,27.9003558719,0,0,0,0,0,114.5317220648,60.6374876997,22.7450980392,57.3038837027,7.0588235294,58.3600969974,8.4274509804,7.146484375,7.0703125,-0.0902460621,16.862745098,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,96.8,14.6896362816,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.3758203125,195.8,44.4036782034,14.3587366458,77
213.374,-2.34375,0.1464899182,35.4504950495,0.5278716216,1.0176683722,0.9996409967,7.4629171122,CL - Normal,-1.2341485507,-2.34375,1.0276489258,1626.5,0,0,0,0,87,58.320602417,35.467464447,0,0,0,53.8652421111,27.732886749,0,0,0,0,0,114.5239003226,60.3765086974,22.7450980392,57.3397033427,7.0588235294,58.0125672513,8.6274509804,7.1533203125,7.0765427215,-0.0887992927,16.862745098,50.9524377635,15,In Gear Limit Overspeed,82.4,No Limit Active,96.8,14.6857012635,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.3898828125,195.8,44.4283227824,14.3587366458,77
213.414,-2.34375,0.1474590898,35.3514851485,0.1900337838,1.019900888,0.9980277057,7.4339095635,CL - Normal,-0.78125,-2.34375,1.0264401713,1626.05,0,0,0,0,87,58.3165283203,35.4223408169,0,0,0,53.8060430319,27.5654176261,0,0,0,0,0,114.5160785805,59.9328443933,22.7450980392,57.4026965028,7.0588235294,57.3957019521,8.6274509804,7.201171875,7.125,-0.0873525233,16.862745098,50.9473109384,15,In Gear Limit Overspeed,82.4,No Limit Active,96.8,14.6817662455,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.4039453125,195.8,44.4529673613,14.3587366458,77
213.454,-2.34375,0.1479994431,35.2524752475,-0.1478040541,1.0221334039,0.9964144146,7.3969249388,CL - Normal,-0.7002914508,-2.34375,1.0238954251,1625.6,0,0,0,0,87,58.3097381592,35.3456306458,0,0,0,53.7468439528,27.3979485032,0,0,0,0,0,114.5287903182,59.9403982017,22.7450980392,57.4337681659,7.0588235294,57.3942458058,8.6274509804,7.2007012425,7.1314338235,-0.0847845078,16.862745098,50.9062963383,15,In Gear Limit Overspeed,82.4,No Limit Active,96.8,14.6778312274,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.4180078125,195.8,44.4776119403,14.3587366458,77
213.494,-2.34375,0.1496205032,35.1534653465,-0.78125,1.0254821777,0.994720459,7.3969249388,CL - Normal,-0.5383743523,-2.34375,1.0213506789,1625.15,0,0,0,0,87,58.3086094856,35.3225923852,0,0,0,53.6876448737,27.2304793804,0,0,0,0,0,114.541502056,59.9544639137,22.7450980392,57.492697182,7.0588235294,57.3877740444,8.6274509804,7.197265625,7.1796875,-0.0828267741,16.862745098,50.8652817381,15,In Gear Limit Overspeed,82.4,No Limit Active,96.8,14.6738962094,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Driver Demand,82.4,194.4320703125,195.8,44.5022565193,14.3587366458,77
